,RandomForest,XGBoost,Lasso,Avg_Importance
414,0.13437734014836084,0.15427695,0.0,0.09621809743194822
105,0.14132647195260323,0.14703289,0.0,0.09611978623204959
676,0.08933574354950238,0.1986806,0.0,0.09600544603766219
472,0.12432622132806079,0.16354623,0.0,0.09595748523244625
170,0.15435684643517059,0.13325965,0.0,0.09587216682675852
67,0.14359289850420145,0.14372934,0.0,0.09577408083818484
665,0.13421984417461094,0.1530583,0.0,0.09575938318577985
178,0.1443910254882052,0.14279947,0.0,0.09573016411219287
284,0.1180131227594428,0.1690304,0.0,0.09568117362995322
630,0.14189719789332458,0.14457972,0.0,0.09549230712356271
392,0.14677703447688928,0.13962972,0.0,0.09546891870614327
398,0.16331266183384036,0.12303304,0.0,0.09544856703522396
972,0.15320336158229328,0.13272291,0.0,0.09530875860039863
221,0.17429891150070576,0.11144942,0.0,0.09524944398427455
203,0.08841422641560667,0.19731198,0.0,0.09524206964269359
231,0.0944595705368061,0.19110617,0.0,0.09518858031756146
883,0.1074738866129569,0.16785493,0.009582055379490903,0.09497029230774973
417,0.13348985584045966,0.15128474,0.0,0.09492486507185804
747,0.12497681455620815,0.15969995,0.0,0.09489225373271004
540,0.14144045256873933,0.14305364,0.0,0.09483136284119874
251,0.12041653235933328,0.16386274,0.0,0.09475975579745617
973,0.10477991502587278,0.17930426,0.0,0.09469472402037608
90,0.12630897657702053,0.15776476,0.0,0.09469124640567332
680,0.1340427701708629,0.1499919,0.0,0.09467822329987931
793,0.11910002080105443,0.16468117,0.0,0.09459372907050019
320,0.09593503605784892,0.18756674,0.0,0.09450059278627872
912,0.15272891006667197,0.13054767,0.0,0.09442552752560636
604,0.15010884460434257,0.13303432,0.0,0.09438105442995808
990,0.12115171002047578,0.16185363,0.0,0.09433511213030192
270,0.23541543172361978,0.047533643,0.0,0.09431635807475292
1036,0.11494782397177244,0.16721857,0.0,0.09405546330420979
274,0.11504493045776569,0.16694626,0.0,0.09399706419298876
18,0.16331578735291774,0.11829171,0.0,0.09386916688342828
36,0.15272566101035356,0.12886083,0.0,0.09386216409034491
689,0.15441265722387615,0.12696198,0.0,0.09379154450454176
872,0.14557608654778448,0.13573427,0.0,0.09377012051039685
1095,0.11009413500387881,0.17079666,0.0,0.09363026585764161
382,0.13226459310131794,0.1485674,0.0,0.09361066217448157
41,0.14950402521792855,0.131153,0.0,0.09355234253308443
587,0.15677602424820986,0.12363801,0.0,0.09347134525445012
372,0.16252753977447612,0.117716566,0.0,0.09341470183422122
168,0.09466972760318935,0.18545932,0.0,0.0933763477933381
32,0.13355411521736985,0.14618136,0.0,0.09324515836816431
118,0.13202587835292348,0.14760715,0.0,0.09321100868218583
692,0.19373826373283012,0.08530977,0.0,0.09301601247212603
190,0.11243461845990484,0.16632953,0.0,0.09292138377387148
169,0.1491925008558534,0.12954372,0.0,0.09291207417724207
982,0.14096692955775864,0.13738345,0.0,0.09278345855171087
158,0.1123237249965685,0.1656276,0.0,0.0926504412530269
172,0.12253127502556596,0.15522978,0.0,0.09258701737442265
525,0.15622720190846548,0.12125564,0.0,0.09249428185808535
654,0.1100827248912277,0.16705307,0.0,0.09237859951195526
351,0.154180771129374,0.12272458,0.0,0.09230178297130409
21,0.1750778517479317,0.10148242,0.0,0.09218675763589197
756,0.12820037792464944,0.1479584,0.0,0.09205292526331495
282,0.17237697943581898,0.10366807,0.0,0.09201501692180421
159,0.08904803753886781,0.18667291,0.0,0.09190698286226777
208,0.107544498211368,0.16806252,0.0,0.0918690070729203
297,0.1551245245017617,0.120347925,0.0,0.09182414967742263
164,0.12116182090972158,0.15387931,0.0,0.09168037852358253
207,0.1254124569758917,0.14876474,0.0,0.0913924004589566
875,0.1480096905933134,0.1256817,0.0,0.09123046297186983
813,0.1625566321198005,0.11087492,0.0,0.09114385106775029
370,0.09925677879153792,0.17416887,0.0,0.09114188288151921
888,0.11377451864076557,0.15937702,0.0,0.09105051407281857
256,0.13036630797052046,0.14278346,0.0,0.09104992365725723
459,0.12281389590944218,0.15014687,0.0,0.0909869225715444
222,0.14272072478011913,0.12988743,0.0,0.0908693855466964
312,0.11996380776229229,0.15221024,0.0,0.09072468111933181
513,0.1171864443628253,0.15449461,0.0,0.09056035259062256
1110,0.16310338385127943,0.1083799,0.0,0.09049442810225143
247,0.11520633151766942,0.15585776,0.0,0.09035469608385459
886,0.12013733702193563,0.1499431,0.0,0.0900268118159336
405,0.12228041081773568,0.14757028,0.0,0.0899502310128587
684,0.1348269075130241,0.13495961,0.0,0.0899288386098152
918,0.12768399346557635,0.14208722,0.0,0.0899237382037354
981,0.15267042932513458,0.11695575,0.0,0.08987539300522242
575,0.13070736665537602,0.13854109,0.0,0.08974948472119254
563,0.11504501996839055,0.15405583,0.0,0.08970028459497296
892,0.10666307927311773,0.16202694,0.0,0.0895633403497978
986,0.13199212651029893,0.13614541,0.0,0.0893791798107348
1030,0.11759050897680955,0.15024762,0.0,0.0892793758442774
694,0.11105840622869749,0.15676136,0.0,0.08927325645912892
567,0.11711204284211756,0.15059975,0.0,0.08923726357943734
991,0.135317637889015,0.13216811,0.0,0.08916191735811607
679,0.07948412924002071,0.18778364,0.0,0.08908925761444852
672,0.1257495098624448,0.14130071,0.0,0.08901673930598035
922,0.12487602621860136,0.14123918,0.0,0.0887050691265094
944,0.14729261353077042,0.11825861,0.0,0.08851707463284846
653,0.10217517953202165,0.16331926,0.0,0.08849814647133164
533,0.1395749062830819,0.12583183,0.0,0.08846891126813534
377,0.12548561652020482,0.1398399,0.0,0.0884418396801282
871,0.10120357504233485,0.16407366,0.0,0.08842574533735635
173,0.13520363605729874,0.12984885,0.0,0.08835082960364599
822,0.1450430765422693,0.120002784,0.0,0.08834862012573452
450,0.11850684074535507,0.14631873,0.0,0.08827519147917474
976,0.10152534182682514,0.1630418,0.0,0.08818904736245632
940,0.12807591223612233,0.13577046,0.0,0.0879487890796357
897,0.08517271015319453,0.1785036,0.0,0.0878921042987811
668,0.1744970215037358,0.089027524,0.0,0.08784151516606054
304,0.13680449205622763,0.12669808,0.0,0.08783418959374457
851,0.10299742603736713,0.16033277,0.0,0.08777673173095647
1053,0.13102630139807167,0.1322808,0.0,0.08776903272145094
807,0.10748183474810073,0.15538554,0.0,0.08762245789458735
657,0.1516399668253961,0.11099945,0.0,0.08754647230431446
901,0.08921059235785782,0.17342566,0.0,0.08754541729839106
319,0.10357548029018161,0.1590075,0.0,0.08752766162419556
864,0.1208927987816354,0.14167629,0.0,0.08752303020167418
336,0.17706310494229757,0.085372716,0.0,0.08747860704357613
171,0.12572631433641307,0.13644245,0.0,0.08738958900185224
726,0.11068183061489666,0.15098262,0.0,0.08722148298226862
877,0.08169234568652578,0.17983271,0.0,0.08717501916745328
541,0.0859784392065661,0.17541912,0.0,0.08713252039574441
536,0.09781082299453794,0.16322136,0.0,0.08701072741582254
354,0.13761660808329734,0.12288558,0.0,0.08683406182131818
625,0.09977329827347381,0.16066206,0.0,0.08681178442967925
519,0.11312579235849884,0.14708453,0.0,0.08673677550891408
670,0.10199569101745232,0.15813392,0.0,0.08670987167495603
302,0.10223684606052018,0.15737939,0.0,0.08653874495657476
240,0.0926757594259779,0.16690212,0.0,0.08652596143590742
860,0.10863245320892105,0.1501026,0.0,0.08624501788806839
250,0.1192821473564709,0.13928945,0.0,0.08619053366071665
823,0.08957895482030837,0.16896069,0.0,0.08617988177288681
295,0.14706904414979097,0.11112242,0.0,0.08606382202336349
1044,0.12268705173646807,0.13514312,0.0,0.08594338928433061
15,0.14650619382882904,0.11119011,0.0,0.08589876809128387
412,0.09790428747562761,0.15973085,0.0,0.08587837970862189
618,0.0999930957108124,0.15720059,0.0,0.08573122849561716
355,0.09745941801852089,0.15973066,0.0,0.0857300253178878
373,0.11903862865218443,0.1380425,0.0,0.08569370776894662
243,0.11865530935899936,0.13834468,0.0,0.08566666155383496
352,0.12107400630247733,0.1354406,0.0,0.08550486973369169
819,0.11941313353553558,0.13689536,0.0,0.08543616403266835
407,0.1295760410262517,0.12625633,0.0,0.08527745760922206
121,0.1281471444169207,0.12730597,0.0,0.0851510380042766
589,0.10261321497920252,0.15248792,0.0,0.08503371123791766
749,0.14179736006002602,0.11301184,0.0,0.08493639902188042
13,0.15955736125005526,0.09510895,0.0,0.0848887699660104
977,0.08963988800231842,0.16497232,0.0,0.08487073606711039
156,0.1376293135150275,0.116524495,0.0,0.08471793623314967
201,0.14692421318575621,0.10708622,0.0,0.08467014402642807
130,0.09728605454481412,0.15601954,0.0,0.08443519772859669
866,0.13882540114126274,0.11421726,0.0,0.08434755337702456
166,0.10557582192233267,0.14697711,0.0,0.08418431120650988
28,0.11486597000293713,0.1370948,0.0,0.08398692190227502
967,0.11243111784708884,0.13828254,0.0,0.08357121843580533
631,0.07763868063304459,0.1729304,0.0,0.08352302839230707
1049,0.11462570191598404,0.13571087,0.0,0.0834455223917182
608,0.08530483870816687,0.16474983,0.0,0.08335155655646476
126,0.12619035755620997,0.12384712,0.0,0.0833458256887946
31,0.11820206731016798,0.13143392,0.0,0.08321199546077306
451,0.09049345507401128,0.15892023,0.0,0.08313789451843467
508,0.10591835392528404,0.14332253,0.0,0.08308029377796129
313,0.15275903980420213,0.096452035,0.0,0.08307035827135438
469,0.12368061120379889,0.12533882,0.0,0.08300647793567487
987,0.12431585466654643,0.124417454,0.0,0.08291110289027805
832,0.09342438437173964,0.1547965,0.0,0.08274029346846938
368,0.10180616295074077,0.1461627,0.0,0.08265628886134972
733,0.1333668711193803,0.11459559,0.0,0.08265415438044081
859,0.08249723176529217,0.1652359,0.0,0.08257771286822096
735,0.11454997029369011,0.13298434,0.0,0.08251143682819252
374,0.10031585702701605,0.14703411,0.0,0.08244998855525983
799,0.13912498110623753,0.108204015,0.0,0.08244299856852026
133,0.1610477907933489,0.08597648,0.0,0.08234142407701067
969,0.10957334113318914,0.1367286,0.0,0.08210064693357942
1111,0.11305617802645597,0.13297826,0.0,0.08201147951452543
504,0.1498448987714328,0.095483854,0.0,0.08177625106148845
856,0.11660019640471979,0.12867342,0.0,0.08175787192035532
742,0.08015533472062222,0.1649698,0.0,0.0817083788744644
914,0.09539737648796255,0.14966793,0.0,0.08168843669040737
339,0.1150917182532956,0.1298037,0.0,0.08163180682950583
445,0.09159340280210802,0.15271886,0.0,0.08143741991094693
1039,0.1169007813522369,0.12619649,0.0,0.0810324233634323
915,0.07640652184941799,0.16520086,0.0,0.08053579371922026
294,0.09980407864577615,0.14173587,0.0,0.0805133151038721
415,0.07957436408552501,0.16131935,0.0,0.08029790310711653
879,0.10334613672506791,0.13752109,0.0,0.08028907494946315
420,0.07612046308660461,0.16470149,0.0,0.08027398489363972
1032,0.11039046424763578,0.13039114,0.0,0.08026053335314716
91,0.10936917977464179,0.13069049,0.0,0.08001988833789024
22,0.13661434779109277,0.10328885,0.0,0.07996773315648807
366,0.08677492917512773,0.15301847,0.0,0.07993113458466172
138,0.12554896384542003,0.114140265,0.0,0.07989640951178079
994,0.11377799957049634,0.12586056,0.0,0.07987951884353407
869,0.08498941571148837,0.15417966,0.0,0.07972302605917919
752,0.09846731242698122,0.1404289,0.0,0.07963207104855673
700,0.11921183431604546,0.118666045,0.0,0.0792926265612544
177,0.10145551527992666,0.1358282,0.0,0.07909457076077918
916,0.12064114742647009,0.116148666,0.0,0.078929937657947
85,0.10669609547032198,0.12996727,0.0,0.07888778925065625
136,0.0983297135220083,0.13802747,0.0,0.07878572926872679
906,0.10409399265016939,0.13198407,0.0,0.07869268753119914
213,0.08108579192317973,0.15406398,0.0,0.07838325889162702
104,0.12045503168868754,0.11465101,0.0,0.07836868037636986
212,0.08972150702920324,0.14459878,0.0,0.07810676303057791
1048,0.11511336651666111,0.11879234,0.0,0.07796856889202576
527,0.09218942720223135,0.14164495,0.0,0.07794479396120928
634,0.09635185853604457,0.1368824,0.0,0.07774475102942513
46,0.1276801994489138,0.10322563,0.0,0.0769686109836401
509,0.08646881592683348,0.14325109,0.0,0.07657330238955667
365,0.09958525713820596,0.12985848,0.0,0.07648124534732546
258,0.11453612163921639,0.114876784,0.0,0.076470968674489
346,0.1126915599806385,0.116030335,0.0,0.07624063180232303
652,0.10220376747925512,0.12650214,0.0,0.07623530294524111
132,0.09167438226977931,0.1368868,0.0,0.07618706252190784
87,0.09780537913536635,0.13057712,0.0,0.07612749878001084
157,0.09186289043824435,0.13644357,0.0,0.07610215356482586
275,0.13696861536845634,0.09013602,0.0,0.07570154558137082
33,0.12399519818056152,0.10263527,0.0,0.07554349000926987
985,0.10491530692952017,0.11964059,0.0,0.07485196522996539
699,0.13778406467277074,0.086737275,0.0,0.07484044659878898
465,0.07892226712930198,0.14549018,0.0,0.07480415051853655
537,0.09854192776868287,0.12496976,0.0,0.07450389528734665
571,0.09023405635375914,0.13327579,0.0,0.07450328278547902
24,0.12306435538142702,0.10018435,0.0,0.07441623552908427
592,0.12622504512572602,0.09656385,0.0,0.07426296614972855
303,0.08482171713476643,0.13794586,0.0,0.0742558592530266
456,0.08243628348675786,0.14011958,0.0,0.07418528863379498
532,0.08791331679387576,0.13429356,0.0,0.07406895766908489
621,0.12098827257269988,0.10067312,0.0,0.07388712977208817
27,0.11748806897080356,0.10219215,0.0,0.07322673917901652
198,0.1108019220411662,0.10840284,0.0,0.07306825427809967
463,0.09507530579150203,0.12388341,0.0,0.07298623902658781
141,0.09434851611151185,0.12428385,0.0,0.07287745543484518
460,0.07582304673564855,0.1414183,0.0,0.07241377995137514
76,0.10241597363851443,0.11415854,0.0,0.07219150486754701
211,0.09543894935420001,0.12078634,0.0,0.07207509613292364
442,0.08141968724244791,0.13480172,0.0,0.0720738009516198
409,0.1045521812296865,0.11124074,0.0,0.07193097278995507
348,0.09178820333027583,0.12145788,0.0,0.07108202851859642
636,0.12125793897335924,0.09083835,0.0,0.07069876310966146
347,0.104956177368267,0.10670526,0.0,0.07055381354176456
964,0.0936826248645162,0.11638464,0.0,0.07002242173351762
397,0.11252284693633759,0.09749046,0.0,0.07000443553896495
582,0.08562466979286187,0.12430966,0.0,0.06997810959902444
454,0.0848193744235385,0.12490437,0.0,0.06990791540719232
95,0.12436150918395497,0.08265298,0.0,0.06900482926100883
896,0.10556765399486473,0.10082411,0.0,0.06879725473493553
464,0.08614036408286431,0.11976489,0.0,0.06863508362644626
58,0.11427854579168467,0.09096955,0.0,0.06841603114034701
23,0.13619009406921526,0.06739326,0.0,0.06786111742773739
310,0.11460379443516552,0.08837393,0.0,0.06765924123244225
154,0.08971981722113515,0.1124139,0.0,0.06737790511050828
847,0.06821001179287181,0.13324577,0.0,0.06715192598524804
139,0.08274858078518517,0.11864837,0.0,0.067132317791909
685,0.11628682309158603,0.084125936,0.0,0.06680425304097586
514,0.08497015925110682,0.114765815,0.0,0.06657865822931562
814,0.08561142834876821,0.113965355,0.0,0.06652559440286572
518,0.08316798146044804,0.11458427,0.0,0.06591741619996096
367,0.08635373370520256,0.111322954,0.0,0.06589222933408943
850,0.08578849448741974,0.10853766,0.0,0.06477538451215129
757,0.09832312884085995,0.09471241,0.0,0.06434517841257527
663,0.10402572123675657,0.08669303,0.0,0.06357291827092275
789,0.10572236153922629,0.08165954,0.0,0.062460634024415256
167,0.091553665813098,0.08916965,0.0,0.060241105694336904
418,0.08940829947373377,0.08776695,0.0,0.05905841742880181
739,0.09831188184908249,0.078499176,0.0,0.05893701915241353
643,0.10380783472411734,0.071157895,0.0,0.0583219099175695
526,0.07307056820818916,0.10173201,0.0,0.05826752545578326
811,0.06010566418041929,0.09889244,0.0,0.05299936902082677
1152,0.0,0.0,0.0,0.0
1153,0.0,0.0,0.0,0.0
1154,0.0,0.0,0.0,0.0
1155,0.0,0.0,0.0,0.0
1156,0.0,0.0,0.0,0.0
1157,0.0,0.0,0.0,0.0
1158,0.0,0.0,0.0,0.0
1159,0.0,0.0,0.0,0.0
1160,0.0,0.0,0.0,0.0
